YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
91 02 27 19 999 99.0 99.0 01.10 04.50 04.40 999 1017.4  03.3 999.0 999.0 99.0
91 02 27 20 999 99.0 99.0 01.00 04.80 04.50 999 1017.5  03.9 999.0 999.0 99.0
91 02 27 21 999 99.0 99.0 00.90 04.50 04.60 999 1017.9  04.2 999.0 999.0 99.0
91 02 27 22 999 99.0 99.0 00.90 04.20 04.50 999 1018.2  04.7 999.0 999.0 99.0
91 02 27 23 999 99.0 99.0 00.90 04.30 04.60 999 1019.0  04.5 999.0 999.0 99.0
91 02 28 00 999 99.0 99.0 00.70 04.20 04.60 999 1019.6  04.5 999.0 999.0 99.0
91 02 28 01 999 99.0 99.0 00.70 09.10 05.00 999 1020.4  04.7 999.0 999.0 99.0
91 02 28 02 999 99.0 99.0 00.70 10.00 04.80 999 1021.0  04.7 999.0 999.0 99.0
91 02 28 03 999 99.0 99.0 00.70 09.10 04.90 999 1021.7  04.8 999.0 999.0 99.0
91 02 28 04 999 99.0 99.0 00.60 10.00 05.30 999 1021.9  05.1 999.0 999.0 99.0
91 02 28 05 999 99.0 99.0 00.60 10.00 05.70 999 1021.5  05.5 999.0 999.0 99.0
91 02 28 06 999 99.0 99.0 00.60 09.10 05.90 999 1021.9  06.0 999.0 999.0 99.0
91 02 28 07 999 99.0 99.0 00.60 09.10 05.80 999 1021.9  06.3 999.0 999.0 99.0
91 02 28 08 999 99.0 99.0 00.60 09.10 05.30 999 1021.9  06.3 999.0 999.0 99.0
91 02 28 09 999 99.0 99.0 00.60 09.10 05.20 999 1022.5  05.6 999.0 999.0 99.0
91 02 28 10 999 99.0 99.0 00.70 09.10 05.30 999 1023.6  05.2 999.0 999.0 99.0
91 02 28 11 999 99.0 99.0 00.80 04.80 05.10 999 1025.0  04.7 999.0 999.0 99.0
91 02 28 12 999 99.0 99.0 00.80 10.00 05.30 999 1025.6  04.6 999.0 999.0 99.0
91 02 28 13 999 99.0 99.0 01.00 05.60 05.50 999 1026.6  05.1 999.0 999.0 99.0
91 02 28 14 999 99.0 99.0 01.00 05.60 05.70 999 1026.7  06.6 999.0 999.0 99.0
91 02 28 15 999 99.0 99.0 01.00 06.20 05.90 999 1027.2  07.0 999.0 999.0 99.0
91 02 28 16 999 99.0 99.0 01.10 06.20 06.00 999 1027.3  07.1 999.0 999.0 99.0
91 02 28 17 999 99.0 99.0 01.00 06.20 06.20 999 1026.9  07.1 999.0 999.0 99.0
91 02 28 18 999 99.0 99.0 01.10 06.70 06.30 999 1025.7  07.4 999.0 999.0 99.0
91 02 28 19 999 99.0 99.0 01.10 06.20 06.10 999 1025.0  07.4 999.0 999.0 99.0
91 02 28 20 999 99.0 99.0 01.00 05.90 05.90 999 1024.5  07.1 999.0 999.0 99.0
91 02 28 21 999 99.0 99.0 00.90 05.90 05.80 999 1024.3  07.4 999.0 999.0 99.0
91 02 28 22 999 99.0 99.0 00.90 10.00 05.70 999 1024.1  07.4 999.0 999.0 99.0
91 02 28 23 999 99.0 99.0 00.90 05.90 05.70 999 1023.7  07.1 999.0 999.0 99.0
91 03 01 00 999 99.0 99.0 00.80 05.60 05.50 999 1023.4  07.9 999.0 999.0 99.0
91 03 01 01 999 99.0 99.0 00.90 11.10 05.40 999 1023.4  08.9 999.0 999.0 99.0
91 03 01 02 999 99.0 99.0 00.90 11.10 04.80 999 1023.5  08.7 999.0 999.0 99.0
91 03 01 03 999 99.0 99.0 01.00 04.50 04.80 999 1024.2  08.7 999.0 999.0 99.0
91 03 01 04 999 99.0 99.0 00.90 11.10 05.20 999 1024.4  08.2 999.0 999.0 99.0
91 03 01 05 999 99.0 99.0 01.10 05.90 05.30 999 1025.1  07.9 999.0 999.0 99.0
91 03 01 06 999 99.0 99.0 01.00 05.60 05.40 999 1025.2  07.9 999.0 999.0 99.0
91 03 01 07 999 99.0 99.0 00.90 05.90 05.30 999 1024.4  07.5 999.0 999.0 99.0
91 03 01 08 999 99.0 99.0 00.90 06.20 05.50 999 1024.2  07.6 999.0 999.0 99.0
91 03 01 09 999 99.0 99.0 00.90 05.90 05.50 999 1024.1  08.2 999.0 999.0 99.0
91 03 01 10 999 99.0 99.0 00.90 06.20 05.50 999 1024.5  07.7 999.0 999.0 99.0
91 03 01 11 999 99.0 99.0 00.90 05.60 05.30 999 1025.1  07.6 999.0 999.0 99.0
91 03 01 12 999 99.0 99.0 00.90 05.90 05.20 999 1025.2  07.4 999.0 999.0 99.0
91 03 01 13 999 99.0 99.0 00.80 05.30 05.20 999 1025.5  07.8 999.0 999.0 99.0
91 03 01 14 999 99.0 99.0 00.70 10.00 05.40 999 1025.8  08.2 999.0 999.0 99.0
91 03 01 15 999 99.0 99.0 00.70 10.00 05.80 999 1026.6  09.4 999.0 999.0 99.0
91 03 01 16 999 99.0 99.0 00.70 10.00 06.00 999 1026.8  09.0 999.0 999.0 99.0
91 03 01 17 999 99.0 99.0 00.70 06.20 05.80 999 1026.1  09.1 999.0 999.0 99.0
91 03 01 18 999 99.0 99.0 00.70 06.20 05.90 999 1025.6  09.2 999.0 999.0 99.0
91 03 01 19 999 99.0 99.0 00.70 06.20 06.10 999 1024.9  10.5 999.0 999.0 99.0
91 03 01 20 999 99.0 99.0 00.70 05.90 05.90 999 1023.6  10.9 999.0 999.0 99.0
91 03 01 21 999 99.0 99.0 00.70 05.60 05.60 999 1022.6  09.5 999.0 999.0 99.0
91 03 01 22 999 99.0 99.0 00.80 06.20 05.70 999 1022.0  09.7 999.0 999.0 99.0
91 03 01 23 999 99.0 99.0 00.80 05.90 05.40 999 1022.0  09.7 999.0 999.0 99.0
91 03 02 00 999 99.0 99.0 00.80 05.60 05.40 999 1021.9  09.7 999.0 999.0 99.0
91 03 02 01 999 99.0 99.0 00.80 05.90 05.50 999 1021.2  10.2 999.0 999.0 99.0
91 03 02 02 999 99.0 99.0 00.80 05.90 05.60 999 1021.1  10.4 999.0 999.0 99.0
91 03 02 03 999 99.0 99.0 00.70 06.20 05.90 999 1020.0  10.5 999.0 999.0 99.0
91 03 02 04 999 99.0 99.0 00.70 06.20 06.00 999 1018.1  11.0 999.0 999.0 99.0
91 03 02 05 999 99.0 99.0 00.70 06.20 06.30 999 1017.8  10.6 999.0 999.0 99.0
91 03 02 06 999 99.0 99.0 00.70 09.10 06.30 999 1016.4  11.0 999.0 999.0 99.0
91 03 02 07 999 99.0 99.0 00.70 06.20 05.90 999 1014.7  10.9 999.0 999.0 99.0
91 03 02 08 999 99.0 99.0 00.70 06.20 05.80 999 1012.6  11.0 999.0 999.0 99.0
91 03 02 09 999 99.0 99.0 00.90 06.70 05.70 999 1011.3  12.3 999.0 999.0 99.0
91 03 02 10 999 99.0 99.0 01.20 06.20 05.30 999 1009.6  12.9 999.0 999.0 99.0
91 03 02 11 999 99.0 99.0 01.40 06.20 05.20 999 1008.6  12.7 999.0 999.0 99.0
91 03 02 12 999 99.0 99.0 01.70 07.10 05.40 999 1007.3  13.1 999.0 999.0 99.0
91 03 02 13 999 99.0 99.0 02.20 07.10 05.60 999 1007.1  13.2 999.0 999.0 99.0
91 03 02 14 999 99.0 99.0 02.40 08.30 05.80 999 1006.4  13.6 999.0 999.0 99.0
91 03 02 15 999 99.0 99.0 02.50 08.30 06.00 999 1006.0  11.5 999.0 999.0 99.0
91 03 02 16 999 99.0 99.0 02.30 09.10 06.30 999 1005.6  10.5 999.0 999.0 99.0
91 03 02 17 999 99.0 99.0 02.20 08.30 06.30 999 1006.1  09.7 999.0 999.0 99.0
91 03 02 18 999 99.0 99.0 02.30 10.00 06.90 999 1005.6  09.6 999.0 999.0 99.0
91 03 02 19 999 99.0 99.0 02.30 10.00 07.00 999 1004.8  09.5 999.0 999.0 99.0
91 03 02 20 999 99.0 99.0 02.30 10.00 07.00 999 1004.7  10.4 999.0 999.0 99.0
91 03 02 21 999 99.0 99.0 02.40 11.10 06.90 999 1004.5  10.2 999.0 999.0 99.0
91 03 02 22 999 99.0 99.0 02.40 10.00 06.90 999 1004.7  10.2 999.0 999.0 99.0
91 03 02 23 999 99.0 99.0 02.30 10.00 06.50 999 1004.7  09.8 999.0 999.0 99.0
91 03 03 00 999 99.0 99.0 02.20 08.30 06.10 999 1004.8  09.7 999.0 999.0 99.0
91 03 03 01 999 99.0 99.0 02.30 10.00 06.20 999 1004.8  09.9 999.0 999.0 99.0
91 03 03 02 999 99.0 99.0 02.00 10.00 06.10 999 1004.9  10.2 999.0 999.0 99.0
91 03 03 03 999 99.0 99.0 02.00 10.00 06.10 999 1004.9  11.0 999.0 999.0 99.0
91 03 03 04 999 99.0 99.0 02.10 10.00 06.30 999 1004.8  10.5 999.0 999.0 99.0
91 03 03 05 999 99.0 99.0 02.00 10.00 06.30 999 1004.9  09.5 999.0 999.0 99.0
91 03 03 06 999 99.0 99.0 01.90 10.00 06.40 999 1004.1  09.5 999.0 999.0 99.0
91 03 03 07 999 99.0 99.0 01.90 10.00 07.00 999 1003.8  09.1 999.0 999.0 99.0
91 03 03 08 999 99.0 99.0 02.00 10.00 06.90 999 1003.8  09.7 999.0 999.0 99.0
91 03 03 09 999 99.0 99.0 01.90 11.10 06.80 999 1004.7  09.5 999.0 999.0 99.0
91 03 03 10 999 99.0 99.0 02.10 10.00 07.00 999 1005.6  09.5 999.0 999.0 99.0
91 03 03 11 999 99.0 99.0 02.20 10.00 07.20 999 1004.9  08.9 999.0 999.0 99.0
91 03 03 12 999 99.0 99.0 01.80 09.10 06.50 999 1005.5  08.7 999.0 999.0 99.0
91 03 03 13 999 99.0 99.0 01.70 10.00 06.70 999 1006.2  08.9 999.0 999.0 99.0
91 03 03 14 999 99.0 99.0 01.80 10.00 07.10 999 1006.0  09.4 999.0 999.0 99.0
91 03 03 15 999 99.0 99.0 01.60 10.00 06.90 999 1006.3  09.5 999.0 999.0 99.0
91 03 03 16 999 99.0 99.0 01.80 10.00 07.30 999 1005.9  10.5 999.0 999.0 99.0
91 03 03 17 999 99.0 99.0 01.70 10.00 07.50 999 1004.9  11.1 999.0 999.0 99.0
91 03 03 18 999 99.0 99.0 01.60 10.00 07.50 999 1003.5  10.7 999.0 999.0 99.0
91 03 03 19 999 99.0 99.0 01.60 09.10 07.40 999 1002.4  10.5 999.0 999.0 99.0
91 03 03 20 999 99.0 99.0 01.80 10.00 07.90 999 1001.9  11.4 999.0 999.0 99.0
91 03 03 21 999 99.0 99.0 01.50 10.00 07.20 999 1001.1  13.2 999.0 999.0 99.0
91 03 03 22 999 99.0 99.0 01.80 10.00 07.30 999 0998.5  12.5 999.0 999.0 99.0
91 03 03 23 999 99.0 99.0 01.60 09.10 06.50 999 0997.1  12.0 999.0 999.0 99.0
91 03 04 00 999 99.0 99.0 01.80 08.30 06.30 999 0996.2  13.2 999.0 999.0 99.0
91 03 04 01 999 99.0 99.0 01.70 10.00 05.80 999 0996.9  11.4 999.0 999.0 99.0
91 03 04 02 999 99.0 99.0 01.70 09.10 06.00 999 0996.3  10.5 999.0 999.0 99.0
91 03 04 03 999 99.0 99.0 01.60 10.00 06.00 999 0995.8  10.1 999.0 999.0 99.0
91 03 04 04 999 99.0 99.0 01.70 10.00 06.30 999 0992.2  10.2 999.0 999.0 99.0
91 03 04 05 999 99.0 99.0 02.00 09.10 06.60 999 0991.0  10.2 999.0 999.0 99.0
91 03 04 06 999 99.0 99.0 01.90 10.00 06.60 999 0989.9  10.7 999.0 999.0 99.0
91 03 04 07 999 99.0 99.0 01.90 10.00 06.50 999 0989.9  12.5 999.0 999.0 99.0
91 03 04 08 999 99.0 99.0 01.90 09.10 06.60 999 0988.4  11.5 999.0 999.0 99.0
91 03 04 09 999 99.0 99.0 02.00 09.10 06.90 999 0987.3  11.8 999.0 999.0 99.0
91 03 04 10 999 99.0 99.0 02.20 10.00 06.50 999 0987.1  11.4 999.0 999.0 99.0
91 03 04 11 999 99.0 99.0 02.30 09.10 06.60 999 0987.1  11.0 999.0 999.0 99.0
91 03 04 12 999 99.0 99.0 02.50 09.10 06.60 999 0987.1  10.5 999.0 999.0 99.0
91 03 04 13 999 99.0 99.0 02.90 11.10 06.80 999 0988.6  11.1 999.0 999.0 99.0
91 03 04 14 999 99.0 99.0 02.80 10.00 06.60 999 0988.3  11.1 999.0 999.0 99.0
91 03 04 15 999 99.0 99.0 02.70 11.10 06.60 999 0988.9  10.9 999.0 999.0 99.0
91 03 04 16 999 99.0 99.0 02.60 10.00 06.50 999 0989.3  11.0 999.0 999.0 99.0
91 03 04 17 999 99.0 99.0 02.80 10.00 06.50 999 0990.2  10.2 999.0 999.0 99.0
91 03 04 18 999 99.0 99.0 02.50 08.30 06.70 999 0991.4  09.1 999.0 999.0 99.0
91 03 04 19 999 99.0 99.0 02.40 11.10 07.20 999 0992.2  09.0 999.0 999.0 99.0
91 03 04 20 999 99.0 99.0 02.40 10.00 07.30 999 0992.7  08.9 999.0 999.0 99.0
91 03 04 21 999 99.0 99.0 02.40 11.10 07.40 999 0993.0  08.2 999.0 999.0 99.0
91 03 04 22 999 99.0 99.0 02.20 11.10 07.70 999 0994.4  07.9 999.0 999.0 99.0
91 03 04 23 999 99.0 99.0 02.60 12.50 08.60 999 0995.3  07.9 999.0 999.0 99.0
91 03 05 00 999 99.0 99.0 02.40 12.50 08.50 999 0996.5  07.9 999.0 999.0 99.0
91 03 05 01 999 99.0 99.0 02.30 12.50 08.00 999 0997.8  07.4 999.0 999.0 99.0
91 03 05 02 999 99.0 99.0 02.30 11.10 07.30 999 0998.0  07.0 999.0 999.0 99.0
91 03 05 03 999 99.0 99.0 02.40 11.10 07.40 999 0998.3  06.6 999.0 999.0 99.0
91 03 05 04 999 99.0 99.0 02.10 11.10 07.00 999 0999.0  06.0 999.0 999.0 99.0
91 03 05 05 999 99.0 99.0 02.10 11.10 06.80 999 1000.2  05.9 999.0 999.0 99.0
91 03 05 06 999 99.0 99.0 02.00 11.10 06.80 999 1000.8  05.5 999.0 999.0 99.0
91 03 05 07 999 99.0 99.0 02.00 12.50 06.70 999 1002.2  05.1 999.0 999.0 99.0
91 03 05 08 999 99.0 99.0 02.00 12.50 06.70 999 1002.3  04.8 999.0 999.0 99.0
91 03 05 09 999 99.0 99.0 01.70 10.00 06.60 999 1003.1  04.7 999.0 999.0 99.0
91 03 05 10 999 99.0 99.0 01.80 12.50 07.10 999 1004.2  04.4 999.0 999.0 99.0
91 03 05 11 999 99.0 99.0 01.80 11.10 07.50 999 1005.5  04.4 999.0 999.0 99.0
91 03 05 12 999 99.0 99.0 01.70 11.10 07.30 999 1006.5  04.7 999.0 999.0 99.0
91 03 05 13 999 99.0 99.0 01.60 11.10 06.90 999 1007.6  04.8 999.0 999.0 99.0
91 03 05 14 999 99.0 99.0 01.50 11.10 06.60 999 1008.1  05.9 999.0 999.0 99.0
91 03 05 15 999 99.0 99.0 01.60 11.10 06.80 999 1008.0  06.3 999.0 999.0 99.0
91 03 05 16 999 99.0 99.0 01.50 11.10 06.90 999 1008.6  06.8 999.0 999.0 99.0
91 03 05 17 999 99.0 99.0 01.50 11.10 07.50 999 1009.1  07.4 999.0 999.0 99.0
91 03 05 18 999 99.0 99.0 01.40 12.50 07.90 999 1008.8  08.2 999.0 999.0 99.0
91 03 05 19 999 99.0 99.0 01.20 11.10 08.50 999 1009.1  08.9 999.0 999.0 99.0
91 03 05 20 999 99.0 99.0 01.20 12.50 07.90 999 1009.2  09.4 999.0 999.0 99.0
91 03 05 21 999 99.0 99.0 01.40 11.10 09.10 999 1009.4  08.8 999.0 999.0 99.0
91 03 05 22 999 99.0 99.0 01.30 11.10 09.40 999 1009.6  08.3 999.0 999.0 99.0
91 03 05 23 999 99.0 99.0 01.40 11.10 09.60 999 1010.3  08.3 999.0 999.0 99.0
91 03 06 00 999 99.0 99.0 01.30 11.10 09.50 999 1011.6  07.9 999.0 999.0 99.0
91 03 06 01 999 99.0 99.0 01.20 11.10 09.30 999 1011.9  08.3 999.0 999.0 99.0
91 03 06 02 999 99.0 99.0 01.20 11.10 09.40 999 1012.5  09.4 999.0 999.0 99.0
91 03 06 03 999 99.0 99.0 01.20 10.00 09.00 999 1012.7  09.5 999.0 999.0 99.0
91 03 06 04 999 99.0 99.0 01.00 11.10 08.70 999 1012.7  08.3 999.0 999.0 99.0
91 03 06 05 999 99.0 99.0 01.00 11.10 08.80 999 1012.7  07.8 999.0 999.0 99.0
91 03 06 06 999 99.0 99.0 01.00 10.00 09.10 999 1012.7  07.8 999.0 999.0 99.0
91 03 06 07 999 99.0 99.0 01.20 11.10 09.60 999 1012.5  07.5 999.0 999.0 99.0
91 03 06 08 999 99.0 99.0 01.00 11.10 09.30 999 1012.5  07.8 999.0 999.0 99.0
91 03 06 09 999 99.0 99.0 01.10 10.00 09.20 999 1011.8  07.8 999.0 999.0 99.0
91 03 06 10 999 99.0 99.0 01.10 10.00 09.00 999 1012.0  07.9 999.0 999.0 99.0
91 03 06 11 999 99.0 99.0 01.10 10.00 09.00 999 1012.5  08.2 999.0 999.0 99.0
91 03 06 12 999 99.0 99.0 01.20 10.00 08.90 999 1012.5  08.5 999.0 999.0 99.0
91 03 06 13 999 99.0 99.0 01.20 10.00 08.90 999 1011.9  09.4 999.0 999.0 99.0
91 03 06 14 999 99.0 99.0 01.00 10.00 08.20 999 1011.7  08.7 999.0 999.0 99.0
91 03 06 15 999 99.0 99.0 01.10 11.10 08.20 999 1011.0  08.7 999.0 999.0 99.0
91 03 06 16 999 99.0 99.0 01.00 10.00 08.00 999 1010.3  08.9 999.0 999.0 99.0
91 03 06 17 999 99.0 99.0 01.10 10.00 07.70 999 1009.6  09.1 999.0 999.0 99.0
91 03 06 18 999 99.0 99.0 01.20 10.00 07.80 999 1008.7  09.8 999.0 999.0 99.0
91 03 06 19 999 99.0 99.0 01.30 10.00 07.50 999 1007.3  09.8 999.0 999.0 99.0
91 03 06 20 999 99.0 99.0 01.30 11.10 06.50 999 1007.1  10.2 999.0 999.0 99.0
91 03 06 21 999 99.0 99.0 01.30 10.00 06.10 999 1005.8  10.2 999.0 999.0 99.0
91 03 06 22 999 99.0 99.0 01.30 10.00 05.90 999 1004.9  10.2 999.0 999.0 99.0
91 03 06 23 999 99.0 99.0 01.50 10.00 05.90 999 1004.1  10.2 999.0 999.0 99.0
91 03 07 00 999 99.0 99.0 01.50 10.00 05.50 999 1003.3  11.2 999.0 999.0 99.0
91 03 07 01 999 99.0 99.0 01.50 10.00 05.60 999 1002.5  10.3 999.0 999.0 99.0
91 03 07 02 999 99.0 99.0 01.80 10.00 05.80 999 0999.5  11.2 999.0 999.0 99.0
91 03 07 03 999 99.0 99.0 01.90 10.00 05.70 999 0998.7  11.7 999.0 999.0 99.0
91 03 07 04 999 99.0 99.0 02.20 06.20 05.60 999 0997.9  11.7 999.0 999.0 99.0
91 03 07 05 999 99.0 99.0 02.30 10.00 05.60 999 0996.7  11.8 999.0 999.0 99.0
91 03 07 06 999 99.0 99.0 02.50 06.20 06.00 999 0996.4  11.4 999.0 999.0 99.0
91 03 07 07 999 99.0 99.0 02.50 07.10 06.00 999 0996.2  10.5 999.0 999.0 99.0
91 03 07 08 999 99.0 99.0 02.30 07.70 06.10 999 0996.1  10.2 999.0 999.0 99.0
91 03 07 09 999 99.0 99.0 02.00 10.00 06.40 999 0996.0  09.8 999.0 999.0 99.0
91 03 07 10 999 99.0 99.0 01.80 09.10 06.40 999 0996.2  09.8 999.0 999.0 99.0
91 03 07 11 999 99.0 99.0 01.70 10.00 06.70 999 0996.4  09.5 999.0 999.0 99.0
91 03 07 12 999 99.0 99.0 01.70 09.10 06.70 999 0996.6  09.5 999.0 999.0 99.0
91 03 07 13 999 99.0 99.0 01.70 10.00 06.80 999 0997.0  10.0 999.0 999.0 99.0
91 03 07 14 999 99.0 99.0 01.70 09.10 06.90 999 0998.3  10.3 999.0 999.0 99.0
91 03 07 15 999 99.0 99.0 01.60 09.10 06.70 999 0999.0  10.6 999.0 999.0 99.0
91 03 07 16 999 99.0 99.0 01.60 09.10 06.10 999 0999.4  10.4 999.0 999.0 99.0
91 03 07 17 999 99.0 99.0 01.60 10.00 06.10 999 1000.0  10.5 999.0 999.0 99.0
91 03 07 18 999 99.0 99.0 01.80 10.00 05.90 999 1000.1  10.5 999.0 999.0 99.0
91 03 07 19 999 99.0 99.0 01.70 10.00 05.80 999 1000.8  10.3 999.0 999.0 99.0
91 03 07 20 999 99.0 99.0 01.80 10.00 05.80 999 1001.1  10.2 999.0 999.0 99.0
91 03 07 21 999 99.0 99.0 01.60 10.00 05.60 999 1002.2  10.3 999.0 999.0 99.0
91 03 07 22 999 99.0 99.0 01.60 05.00 05.40 999 1003.1  10.2 999.0 999.0 99.0
91 03 07 23 999 99.0 99.0 01.60 09.10 05.40 999 1004.6  09.4 999.0 999.0 99.0
91 03 08 00 999 99.0 99.0 01.50 10.00 05.50 999 1005.8  09.0 999.0 999.0 99.0
91 03 08 01 999 99.0 99.0 01.60 05.00 05.20 999 1007.2  08.3 999.0 999.0 99.0
91 03 08 02 999 99.0 99.0 01.50 05.30 05.50 999 1008.3  07.8 999.0 999.0 99.0
91 03 08 03 999 99.0 99.0 01.20 05.00 05.30 999 1008.8  07.1 999.0 999.0 99.0
91 03 08 04 999 99.0 99.0 01.20 04.50 05.10 999 1009.5  06.4 999.0 999.0 99.0
91 03 08 05 999 99.0 99.0 01.20 05.30 05.30 999 1009.7  05.8 999.0 999.0 99.0
91 03 08 06 999 99.0 99.0 01.40 05.00 05.10 999 1010.0  05.1 999.0 999.0 99.0
91 03 08 07 999 99.0 99.0 01.40 05.60 05.20 999 1010.2  04.7 999.0 999.0 99.0
91 03 08 08 999 99.0 99.0 01.60 05.30 05.10 999 1010.2  04.0 999.0 999.0 99.0
91 03 08 09 999 99.0 99.0 01.70 05.60 05.00 999 1011.1  03.6 999.0 999.0 99.0
91 03 08 10 999 99.0 99.0 01.80 05.90 05.00 999 1011.8  03.2 999.0 999.0 99.0
91 03 08 11 999 99.0 99.0 01.90 05.90 05.10 999 1012.6  02.7 999.0 999.0 99.0
91 03 08 12 999 99.0 99.0 01.60 05.60 04.90 999 1013.1  02.5 999.0 999.0 99.0
91 03 08 13 999 99.0 99.0 01.60 05.60 05.00 999 1014.2  02.4 999.0 999.0 99.0
91 03 08 14 999 99.0 99.0 01.40 05.60 04.90 999 1014.1  02.0 999.0 999.0 99.0
91 03 08 15 999 99.0 99.0 01.30 05.30 04.80 999 1014.2  02.0 999.0 999.0 99.0
91 03 08 16 999 99.0 99.0 01.10 05.30 04.80 999 1014.3  02.0 999.0 999.0 99.0
91 03 08 17 999 99.0 99.0 00.90 04.80 04.80 999 1013.9  02.4 999.0 999.0 99.0
91 03 08 18 999 99.0 99.0 00.80 05.00 04.70 999 1013.5  02.9 999.0 999.0 99.0
91 03 08 19 999 99.0 99.0 00.90 04.80 04.60 999 1013.3  03.2 999.0 999.0 99.0
91 03 08 20 999 99.0 99.0 00.90 04.30 04.50 999 1013.0  04.0 999.0 999.0 99.0
91 03 08 21 999 99.0 99.0 00.80 04.50 04.60 999 1012.5  04.5 999.0 999.0 99.0
91 03 08 22 999 99.0 99.0 00.90 04.80 04.50 999 1012.7  05.6 999.0 999.0 99.0
91 03 08 23 999 99.0 99.0 01.00 05.00 04.60 999 1013.3  05.6 999.0 999.0 99.0
91 03 09 00 999 99.0 99.0 01.00 04.80 04.50 999 1014.0  05.5 999.0 999.0 99.0
91 03 09 01 999 99.0 99.0 01.10 05.00 04.60 999 1014.4  05.5 999.0 999.0 99.0
91 03 09 02 999 99.0 99.0 01.30 05.30 04.70 999 1015.2  05.2 999.0 999.0 99.0
91 03 09 03 999 99.0 99.0 01.40 05.60 04.70 999 1015.7  05.1 999.0 999.0 99.0
91 03 09 04 999 99.0 99.0 01.10 05.30 04.60 999 1016.2  04.7 999.0 999.0 99.0
91 03 09 05 999 99.0 99.0 01.10 05.00 04.60 999 1016.2  04.0 999.0 999.0 99.0
91 03 09 06 999 99.0 99.0 01.20 05.00 04.50 999 1016.4  03.6 999.0 999.0 99.0
91 03 09 07 999 99.0 99.0 01.20 05.00 04.60 999 1016.7  02.6 999.0 999.0 99.0
91 03 09 08 999 99.0 99.0 01.30 05.00 04.60 999 1016.4  02.0 999.0 999.0 99.0
91 03 09 09 999 99.0 99.0 01.50 05.30 04.60 999 1016.8  01.3 999.0 999.0 99.0
91 03 09 10 999 99.0 99.0 01.40 05.30 04.70 999 1017.7  00.9 999.0 999.0 99.0
91 03 09 11 999 99.0 99.0 01.50 05.90 04.70 999 1018.1  00.7 999.0 999.0 99.0
91 03 09 12 999 99.0 99.0 01.50 05.60 04.60 999 1018.5  00.8 999.0 999.0 99.0
91 03 09 13 999 99.0 99.0 01.50 04.80 04.60 999 1018.9  01.2 999.0 999.0 99.0
91 03 09 14 999 99.0 99.0 01.40 05.30 04.60 999 1018.8  01.6 999.0 999.0 99.0
91 03 09 16 999 99.0 99.0 01.20 05.60 04.70 999 1018.9  02.1 999.0 999.0 99.0
91 03 09 17 999 99.0 99.0 01.20 05.00 04.70 999 1017.9  02.0 999.0 999.0 99.0
91 03 09 18 999 99.0 99.0 01.00 05.00 04.50 999 1017.1  02.3 999.0 999.0 99.0
91 03 09 19 999 99.0 99.0 01.10 05.90 04.60 999 1016.3  03.1 999.0 999.0 99.0
91 03 09 20 999 99.0 99.0 00.90 05.90 04.60 999 1015.8  04.0 999.0 999.0 99.0
91 03 09 21 999 99.0 99.0 00.80 05.60 04.60 999 1015.2  04.8 999.0 999.0 99.0
91 03 09 22 999 99.0 99.0 00.70 04.30 04.50 999 1015.0  05.1 999.0 999.0 99.0
91 03 09 23 999 99.0 99.0 00.60 04.80 04.40 999 1015.0  05.1 999.0 999.0 99.0
91 03 10 00 999 99.0 99.0 00.60 05.00 04.30 999 1015.5  05.1 999.0 999.0 99.0
91 03 10 01 999 99.0 99.0 00.50 03.70 04.30 999 1015.6  05.2 999.0 999.0 99.0
91 03 10 02 999 99.0 99.0 00.50 03.80 04.10 999 1015.7  05.6 999.0 999.0 99.0
91 03 10 03 999 99.0 99.0 00.50 10.00 04.40 999 1015.6  05.6 999.0 999.0 99.0
91 03 10 04 999 99.0 99.0 00.50 10.00 04.30 999 1015.0  05.6 999.0 999.0 99.0
91 03 10 05 999 99.0 99.0 00.40 03.70 04.30 999 1014.8  05.2 999.0 999.0 99.0
91 03 10 06 999 99.0 99.0 00.40 10.00 04.40 999 1014.2  05.5 999.0 999.0 99.0
91 03 10 07 999 99.0 99.0 00.40 10.00 04.40 999 1013.5  05.6 999.0 999.0 99.0
91 03 10 08 999 99.0 99.0 00.40 10.00 04.30 999 1012.7  05.2 999.0 999.0 99.0
91 03 10 09 999 99.0 99.0 00.40 10.00 04.30 999 1012.5  04.9 999.0 999.0 99.0
91 03 10 10 999 99.0 99.0 00.50 10.00 04.00 999 1012.6  04.8 999.0 999.0 99.0
91 03 10 11 999 99.0 99.0 00.50 03.60 03.80 999 1013.1  04.4 999.0 999.0 99.0
91 03 10 12 999 99.0 99.0 00.70 03.40 03.70 999 1013.4  04.3 999.0 999.0 99.0
91 03 10 13 999 99.0 99.0 00.80 04.00 03.80 999 1013.5  04.3 999.0 999.0 99.0
91 03 10 14 999 99.0 99.0 00.90 04.50 03.90 999 1014.0  04.0 999.0 999.0 99.0
91 03 10 15 999 99.0 99.0 01.10 04.30 04.00 999 1014.1  03.9 999.0 999.0 99.0
91 03 10 16 999 99.0 99.0 01.00 05.00 04.10 999 1014.1  03.8 999.0 999.0 99.0
91 03 10 17 999 99.0 99.0 01.00 05.00 04.40 999 1013.4  04.7 999.0 999.0 99.0
91 03 10 18 999 99.0 99.0 00.90 05.00 04.30 999 1012.7  04.7 999.0 999.0 99.0
